Comparison Date,DateKey,Calendar Year Number,Calendar Year,Calendar Year Quarter Number,Calendar Year Quarter,Calendar Year Month Number,Calendar Year Month,Month Number,Month,Day of Week Number,Day of Week,Fiscal Year Number,Fiscal Year,Fiscal Quarter Number,Fiscal Quarter,Fiscal Year Quarter Number,Fiscal Year Quarter,Fiscal Month Number,Fiscal Month,Working Day,Is Holiday,Holiday Name,Europe Season,North America Season,Asia Season
4/30/2005 0:00,20050430,2005,CY 2005,20052,Q2-2005,200504,April 2005,4,April,7,Saturday,2005,FY 2005,4,Q4,20054,Q4-2005,10,April,WeekEnd,0,None,None,None,Spring/Back to School
5/1/2005 0:00,20050501,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,1,Sunday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/2/2005 0:00,20050502,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,2,Monday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/3/2005 0:00,20050503,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,3,Tuesday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/4/2005 0:00,20050504,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,4,Wednesday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/5/2005 0:00,20050505,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,5,Thursday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/6/2005 0:00,20050506,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,6,Friday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/7/2005 0:00,20050507,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,7,Saturday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/8/2005 0:00,20050508,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,1,Sunday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/9/2005 0:00,20050509,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,2,Monday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/10/2005 0:00,20050510,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,3,Tuesday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/11/2005 0:00,20050511,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,4,Wednesday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/12/2005 0:00,20050512,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,5,Thursday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/13/2005 0:00,20050513,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,6,Friday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/14/2005 0:00,20050514,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,7,Saturday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/15/2005 0:00,20050515,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,1,Sunday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/16/2005 0:00,20050516,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,2,Monday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/17/2005 0:00,20050517,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,3,Tuesday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/18/2005 0:00,20050518,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,4,Wednesday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/19/2005 0:00,20050519,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,5,Thursday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/20/2005 0:00,20050520,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,6,Friday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/21/2005 0:00,20050521,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,7,Saturday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/22/2005 0:00,20050522,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,1,Sunday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/23/2005 0:00,20050523,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,2,Monday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/24/2005 0:00,20050524,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,3,Tuesday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/25/2005 0:00,20050525,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,4,Wednesday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/26/2005 0:00,20050526,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,5,Thursday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/27/2005 0:00,20050527,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,6,Friday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/28/2005 0:00,20050528,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,7,Saturday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/29/2005 0:00,20050529,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,1,Sunday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WeekEnd,0,None,None,None,Tax Time/Summer
5/30/2005 0:00,20050530,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,2,Monday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WorkDay,0,None,None,None,Tax Time/Summer
5/31/2005 0:00,20050531,2005,CY 2005,20052,Q2-2005,200505,May 2005,5,May,3,Tuesday,2005,FY 2005,4,Q4,20054,Q4-2005,11,May,WorkDay,0,None,None,None,Tax Time/Summer
6/1/2005 0:00,20050601,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,4,Wednesday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WorkDay,0,None,None,None,None
6/2/2005 0:00,20050602,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,5,Thursday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WorkDay,0,None,None,None,None
6/3/2005 0:00,20050603,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,6,Friday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WorkDay,0,None,None,None,None
6/4/2005 0:00,20050604,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,7,Saturday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WeekEnd,0,None,None,None,None
6/5/2005 0:00,20050605,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,1,Sunday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WeekEnd,0,None,None,None,None
6/6/2005 0:00,20050606,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,2,Monday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WorkDay,0,None,None,None,None
6/7/2005 0:00,20050607,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,3,Tuesday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WorkDay,0,None,None,None,None
6/8/2005 0:00,20050608,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,4,Wednesday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WorkDay,0,None,None,None,None
6/9/2005 0:00,20050609,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,5,Thursday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WorkDay,0,None,None,None,None
6/10/2005 0:00,20050610,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,6,Friday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WorkDay,0,None,None,None,None
6/11/2005 0:00,20050611,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,7,Saturday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WeekEnd,0,None,None,None,None
6/12/2005 0:00,20050612,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,1,Sunday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WeekEnd,0,None,None,None,None
6/13/2005 0:00,20050613,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,2,Monday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WorkDay,0,None,None,None,None
6/14/2005 0:00,20050614,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,3,Tuesday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WorkDay,0,None,None,None,None
6/15/2005 0:00,20050615,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,4,Wednesday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WorkDay,0,None,None,None,None
6/16/2005 0:00,20050616,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,5,Thursday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WorkDay,0,None,None,None,None
6/17/2005 0:00,20050617,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,6,Friday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WorkDay,0,None,None,None,None
6/18/2005 0:00,20050618,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,7,Saturday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WeekEnd,0,None,None,None,None
6/19/2005 0:00,20050619,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,1,Sunday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WeekEnd,0,None,None,None,None
6/20/2005 0:00,20050620,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,2,Monday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WorkDay,0,None,None,None,None
6/21/2005 0:00,20050621,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,3,Tuesday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WorkDay,0,None,None,None,None
6/22/2005 0:00,20050622,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,4,Wednesday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WorkDay,0,None,None,None,None
6/23/2005 0:00,20050623,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,5,Thursday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WorkDay,0,None,None,None,None
6/24/2005 0:00,20050624,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,6,Friday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WorkDay,0,None,None,None,None
6/25/2005 0:00,20050625,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,7,Saturday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WeekEnd,0,None,None,None,None
6/26/2005 0:00,20050626,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,1,Sunday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WeekEnd,0,None,None,None,None
6/27/2005 0:00,20050627,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,2,Monday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WorkDay,0,None,None,None,None
6/28/2005 0:00,20050628,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,3,Tuesday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WorkDay,0,None,None,None,None
6/29/2005 0:00,20050629,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,4,Wednesday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WorkDay,0,None,None,None,None
6/30/2005 0:00,20050630,2005,CY 2005,20052,Q2-2005,200506,June 2005,6,June,5,Thursday,2005,FY 2005,4,Q4,20054,Q4-2005,12,June,WorkDay,0,None,None,None,None
7/1/2005 0:00,20050701,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,6,Friday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WorkDay,0,None,Back to School,Back to School,None
7/2/2005 0:00,20050702,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,7,Saturday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WeekEnd,0,None,Back to School,Back to School,None
7/3/2005 0:00,20050703,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,1,Sunday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WeekEnd,0,None,Back to School,Back to School,None
7/4/2005 0:00,20050704,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,2,Monday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WorkDay,0,None,Back to School,Back to School,None
7/5/2005 0:00,20050705,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,3,Tuesday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WorkDay,0,None,Back to School,Back to School,None
7/6/2005 0:00,20050706,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,4,Wednesday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WorkDay,0,None,Back to School,Back to School,None
7/7/2005 0:00,20050707,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,5,Thursday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WorkDay,0,None,Back to School,Back to School,None
7/8/2005 0:00,20050708,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,6,Friday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WorkDay,0,None,Back to School,Back to School,None
7/9/2005 0:00,20050709,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,7,Saturday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WeekEnd,0,None,Back to School,Back to School,None
7/10/2005 0:00,20050710,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,1,Sunday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WeekEnd,0,None,Back to School,Back to School,None
7/11/2005 0:00,20050711,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,2,Monday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WorkDay,0,None,Back to School,Back to School,None
7/12/2005 0:00,20050712,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,3,Tuesday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WorkDay,0,None,Back to School,Back to School,None
7/13/2005 0:00,20050713,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,4,Wednesday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WorkDay,0,None,Back to School,Back to School,None
7/14/2005 0:00,20050714,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,5,Thursday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WorkDay,0,None,Back to School,Back to School,None
7/15/2005 0:00,20050715,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,6,Friday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WorkDay,0,None,Back to School,Back to School,None
7/16/2005 0:00,20050716,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,7,Saturday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WeekEnd,0,None,Back to School,Back to School,None
7/17/2005 0:00,20050717,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,1,Sunday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WeekEnd,0,None,Back to School,Back to School,None
7/18/2005 0:00,20050718,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,2,Monday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WorkDay,0,None,Back to School,Back to School,None
7/19/2005 0:00,20050719,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,3,Tuesday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WorkDay,0,None,Back to School,Back to School,None
7/20/2005 0:00,20050720,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,4,Wednesday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WorkDay,0,None,Back to School,Back to School,None
7/21/2005 0:00,20050721,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,5,Thursday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WorkDay,0,None,Back to School,Back to School,None
7/22/2005 0:00,20050722,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,6,Friday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WorkDay,0,None,Back to School,Back to School,None
7/23/2005 0:00,20050723,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,7,Saturday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WeekEnd,0,None,Back to School,Back to School,None
7/24/2005 0:00,20050724,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,1,Sunday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WeekEnd,0,None,Back to School,Back to School,None
7/25/2005 0:00,20050725,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,2,Monday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WorkDay,0,None,Back to School,Back to School,None
7/26/2005 0:00,20050726,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,3,Tuesday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WorkDay,0,None,Back to School,Back to School,None
7/27/2005 0:00,20050727,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,4,Wednesday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WorkDay,0,None,Back to School,Back to School,None
7/28/2005 0:00,20050728,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,5,Thursday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WorkDay,0,None,Back to School,Back to School,None
7/29/2005 0:00,20050729,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,6,Friday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WorkDay,0,None,Back to School,Back to School,None
7/30/2005 0:00,20050730,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,7,Saturday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WeekEnd,0,None,Back to School,Back to School,None
7/31/2005 0:00,20050731,2005,CY 2005,20053,Q3-2005,200507,July 2005,7,July,1,Sunday,2006,FY 2006,1,Q1,20061,Q1-2006,1,July,WeekEnd,0,None,Back to School,Back to School,None
8/1/2005 0:00,20050801,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,2,Monday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WorkDay,0,None,Back to School,Back to School,None
8/2/2005 0:00,20050802,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,3,Tuesday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WorkDay,0,None,Back to School,Back to School,None
8/3/2005 0:00,20050803,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,4,Wednesday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WorkDay,0,None,Back to School,Back to School,None
8/4/2005 0:00,20050804,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,5,Thursday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WorkDay,0,None,Back to School,Back to School,None
8/5/2005 0:00,20050805,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,6,Friday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WorkDay,0,None,Back to School,Back to School,None
8/6/2005 0:00,20050806,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,7,Saturday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WeekEnd,0,None,Back to School,Back to School,None
8/7/2005 0:00,20050807,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,1,Sunday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WeekEnd,0,None,Back to School,Back to School,None
8/8/2005 0:00,20050808,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,2,Monday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WorkDay,0,None,Back to School,Back to School,None
8/9/2005 0:00,20050809,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,3,Tuesday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WorkDay,0,None,Back to School,Back to School,None
8/10/2005 0:00,20050810,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,4,Wednesday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WorkDay,0,None,Back to School,Back to School,None
8/11/2005 0:00,20050811,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,5,Thursday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WorkDay,0,None,Back to School,Back to School,None
8/12/2005 0:00,20050812,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,6,Friday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WorkDay,0,None,Back to School,Back to School,None
8/13/2005 0:00,20050813,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,7,Saturday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WeekEnd,0,None,Back to School,Back to School,None
8/14/2005 0:00,20050814,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,1,Sunday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WeekEnd,0,None,Back to School,Back to School,None
8/15/2005 0:00,20050815,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,2,Monday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WorkDay,0,None,Back to School,Back to School,None
8/16/2005 0:00,20050816,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,3,Tuesday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WorkDay,0,None,Back to School,Back to School,None
8/17/2005 0:00,20050817,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,4,Wednesday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WorkDay,0,None,Back to School,Back to School,None
8/18/2005 0:00,20050818,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,5,Thursday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WorkDay,0,None,Back to School,Back to School,None
8/19/2005 0:00,20050819,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,6,Friday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WorkDay,0,None,Back to School,Back to School,None
8/20/2005 0:00,20050820,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,7,Saturday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WeekEnd,0,None,Back to School,Back to School,None
8/21/2005 0:00,20050821,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,1,Sunday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WeekEnd,0,None,Back to School,Back to School,None
8/22/2005 0:00,20050822,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,2,Monday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WorkDay,0,None,Back to School,Back to School,None
8/23/2005 0:00,20050823,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,3,Tuesday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WorkDay,0,None,Back to School,Back to School,None
8/24/2005 0:00,20050824,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,4,Wednesday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WorkDay,0,None,Back to School,Back to School,None
8/25/2005 0:00,20050825,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,5,Thursday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WorkDay,0,None,Back to School,Back to School,None
8/26/2005 0:00,20050826,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,6,Friday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WorkDay,0,None,Back to School,Back to School,None
8/27/2005 0:00,20050827,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,7,Saturday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WeekEnd,0,None,Back to School,Back to School,None
8/28/2005 0:00,20050828,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,1,Sunday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WeekEnd,0,None,Back to School,Back to School,None
8/29/2005 0:00,20050829,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,2,Monday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WorkDay,0,None,Back to School,Back to School,None
8/30/2005 0:00,20050830,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,3,Tuesday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WorkDay,0,None,Back to School,Back to School,None
8/31/2005 0:00,20050831,2005,CY 2005,20053,Q3-2005,200508,August 2005,8,August,4,Wednesday,2006,FY 2006,1,Q1,20061,Q1-2006,2,August,WorkDay,0,None,Back to School,Back to School,None
9/1/2005 0:00,20050901,2005,CY 2005,20053,Q3-2005,200509,September 2005,9,September,5,Thursday,2006,FY 2006,1,Q1,20061,Q1-2006,3,September,WorkDay,0,None,None,Back to School,None
9/2/2005 0:00,20050902,2005,CY 2005,20053,Q3-2005,200509,September 2005,9,September,6,Friday,2006,FY 2006,1,Q1,20061,Q1-2006,3,September,WorkDay,0,None,None,Back to School,None
